Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made,Sales_Change,Satisfaction_Change,Purchase_Made_Numeric
control,unknown,304.69590030973205,374.741850469168,78.78020430424333,73.87259310735006,yes,70.04595015943596,-4.907611196893271,1
control,unknown,203.71699822858852,280.45795220654577,65.14414762,73.87259310735006,yes,76.74095397795725,8.728445487350058,1
treatment,medium value,265.62290515247776,423.9849568391174,63.08785561,59.00710304623016,yes,158.36205168663963,-4.080752563769842,1
control,medium value,131.4000673659244,162.88500367280585,66.05416113923168,72.13514894,no,31.48493630688145,6.0809878007683125,0
control,unknown,227.15113676501807,283.8511633107995,74.17848472243026,76.0,no,56.70002654578144,1.8215152775697447,0
treatment,medium value,64.03958727047979,111.84480531003958,58.15272830219274,67.18681232136117,unknown,47.80521803955979,9.034084019168432,0
unknown,low value,141.05024628809872,166.92426613441455,57.59466712203147,62.56237451657999,yes,25.874019846315832,4.967707394548526,1
treatment,high value,188.7618039094391,310.38061263866376,74.33422089591608,100.0,yes,121.61880872922467,25.665779104083924,1
control,low value,179.8369121464591,218.95430038229068,64.97908065998892,76.0,yes,39.117388235831584,11.020919340011076,1
control,low value,140.07513896521823,178.95392096690694,58.17407389107444,56.00478068691245,unknown,38.878782001688705,-2.1692932041619954,0
treatment,unknown,218.0378727263489,332.8477027094797,55.01731666560544,66.06553186106963,no,114.80982998313078,11.048215195464188,0
treatment,unknown,241.53551437564383,387.1292649106466,85.08442216233708,99.38877457409328,no,145.59375053500278,14.304352411756199,0
control,unknown,176.30213295710112,280.45795220654577,69.16606305141042,61.67196871678663,yes,104.15581924944465,-7.494094334623789,1
treatment,unknown,136.9253554764136,219.56062552335283,80.93310823565173,79.736176,no,82.63527004693921,-1.1969322356517296,0
control,unknown,203.43541343041755,243.9379059030865,83.88990226969509,71.10870097017941,yes,40.50249247266893,-12.781201299515672,1
control,high value,195.8725953182652,242.82486448429844,83.49852503548134,83.47679271,no,46.95226916603323,-0.021732325481337966,0
treatment,high value,163.52097768126944,252.59324349029205,86.30123954,100.0,yes,89.07226580902261,13.698760460000003,1
control,medium value,172.3340994939181,201.19398835618904,63.96420847115253,82.60487231995212,no,28.859888862270935,18.64066384879959,0
control,unknown,119.75237198210364,143.03638689934607,75.90085944532188,100.0,no,23.28401491724243,24.099140554678115,0
unknown,unknown,194.8024127482708,303.25870198888305,51.99626436527705,61.11172184349129,no,108.45628924061225,9.115457478214239,0
treatment,low value,203.71699822858852,301.6984264093813,61.17881908300447,73.87259310735006,yes,97.98142818079276,12.693774024345586,1
unknown,high value,195.06828928535805,243.2897720192456,78.21380364,100.0,no,48.22148273388754,21.786196360000005,0
treatment,unknown,217.6734286063873,337.3221916862368,79.87966399471496,99.59270690723643,yes,119.64876307984952,19.713042912521473,1
treatment,medium value,188.10849387229715,304.94776463406737,62.74229598,63.075923951219785,unknown,116.83927076177022,0.3336279712197836,0
treatment,medium value,257.5596477847463,411.6161287839001,68.49285921,75.13391940884962,no,154.0564809991538,6.641060198849615,0
treatment,high value,125.41813546782164,210.21683033540376,100.0,73.87259310735006,unknown,84.79869486758211,-26.127406892649944,0
control,high value,203.9638071635333,246.67088204388048,95.3796244680458,73.87259310735006,no,42.70707488034719,-21.50703136069575,0
control,low value,203.71699822858852,261.41823439881006,54.872216254582206,61.67651374137644,yes,57.701236170221534,6.804297486794233,1
control,unknown,253.1476392087636,305.9484054307946,73.97253368509183,82.53867971381109,no,52.800766222031,8.56614602871926,0
treatment,low value,204.183622944026,329.6444610121372,70.25207641696215,73.87259310735006,no,125.46083806811117,3.620516690387902,0
treatment,low value,122.14869393330872,207.2449672,44.92708976806256,53.69697004,no,85.09627326669127,8.769880271937438,0
treatment,medium value,96.8512288133532,165.90200218040437,70.25207641696215,76.81282574,yes,69.05077336705116,6.5607493230378395,1
treatment,high value,183.14067110008088,290.40383668192965,91.06553596716964,100.0,yes,107.26316558184877,8.934464032830363,1
treatment,high value,206.47647830978843,318.087747085462,56.953434239553445,73.87259310735006,yes,111.61126877567358,16.91915886779661,1
treatment,low value,197.9215632372774,306.56355765783013,53.29661594489444,65.06849091050819,no,108.64199442055272,11.771874965613748,0
treatment,low value,106.55201673938107,163.79499992023528,44.38659637600793,47.89225367893524,yes,57.24298318085421,3.505657302927311,1
control,low value,195.665033082718,234.6025377,51.82816138591272,63.94953586971307,no,38.937504617282,12.121374483800345,0
unknown,unknown,42.02982644514369,53.84427616919118,70.25207641696215,73.87259310735006,unknown,11.814449724047492,3.620516690387902,0
unknown,medium value,144.96936816926225,236.48497918792583,58.84241390641992,48.622822500237575,yes,91.51561101866358,-10.219591406182346,1
treatment,low value,190.76536068426472,307.8689886872676,51.27926702478129,57.54509592009356,unknown,117.10362800300285,6.265828895312268,0
treatment,low value,103.03005544714746,172.30837707356085,48.88704343170849,44.495946553558845,yes,69.27832162641339,-4.391096878149646,1
control,high value,142.16499185071578,181.08195462958463,70.25207641696215,100.0,yes,38.91696277886885,29.747923583037846,1
control,high value,170.67544735019146,208.37956867625425,80.89459963664252,99.02245836081418,no,37.70412132606279,18.12785872417166,0
unknown,high value,206.93095864355843,280.45795220654577,87.58322943975962,100.0,no,73.52699356298734,12.41677056024038,0
treatment,unknown,203.71699822858852,201.28267070402163,76.52069694621395,73.87259310735006,no,-2.4343275245668963,-2.6481038388638893,0
control,medium value,186.5327746719272,229.70429508286605,76.54764185239628,75.66582307787739,no,43.171520410938854,-0.8818187745188908,0
control,unknown,173.02126805584007,210.48888322337643,75.69005799561134,90.57501653527756,yes,37.467615167536366,14.884958539666215,1
control,high value,262.06773963650005,318.7285227,82.69297601010683,98.09622373834712,yes,56.660783063499935,15.403247728240288,1
control,low value,141.09401758183324,171.00760127875182,63.25515878833491,63.060790437829056,no,29.91358369691858,-0.19436835050585444,0
treatment,low value,173.99603881980775,263.33700896614306,53.13080970995918,57.68092738605667,no,89.34097014633531,4.550117676097493,0
control,medium value,177.86437972258196,215.7828109560401,77.23695152442137,73.87259310735006,unknown,37.918431233458136,-3.3643584170713154,0
control,medium value,203.71699822858852,202.59767440609107,88.84268830583585,98.83058395566768,yes,-1.1193238224974493,9.987895649831827,1
treatment,low value,203.71699822858852,317.447505528142,51.02325405734211,53.112109720189466,no,113.7305072995535,2.088855662847358,0
control,unknown,203.71699822858852,280.45795220654577,94.92331776291466,100.0,yes,76.74095397795725,5.076682237085336,1
control,low value,203.71699822858852,162.7781741931146,59.325699370397686,61.29921872969765,unknown,-40.938824035473914,1.9735193592999636,0
control,medium value,194.4123847,234.2164578333573,53.704575488652594,57.88502375427916,yes,39.80407313335732,4.180448265626566,1
unknown,medium value,137.16597265961755,206.37911650859425,72.04164413224036,73.87259310735006,unknown,69.2131438489767,1.830948975109692,0
control,unknown,201.3211665,248.9332818301676,63.83602040385368,66.84463571049183,yes,47.6121153301676,3.0086153066381485,1
treatment,low value,176.09814874269904,272.9885096254023,70.25207641696215,30.22271150926757,no,96.89036088270325,-40.029364907694585,0
unknown,low value,141.82219430317272,228.5954866008432,50.82562844097306,59.82285629,yes,86.77329229767048,8.997227849026935,1
control,medium value,203.71699822858852,240.01688753833656,68.96739693073103,72.08263659582312,no,36.29988930974804,3.1152396650920906,0
control,high value,203.71699822858852,272.15108093205345,84.44294669,100.0,no,68.43408270346492,15.55705331,0
control,unknown,209.3205960805041,256.2823900484537,49.82735863099984,46.769280840240064,yes,46.9617939679496,-3.058077790759775,1
control,medium value,198.2306068823884,252.98670342957283,56.60569469240409,58.96780604938251,yes,54.75609654718443,2.362111356978417,1
treatment,unknown,228.06965773381623,358.1929099004487,71.99354098426922,74.20982802532939,yes,130.12325216663245,2.21628704106017,1
control,medium value,268.8982812296026,333.3327325595514,61.03356523653483,53.556552384705874,yes,64.43445132994879,-7.4770128518289525,1
control,low value,120.1704972307314,149.27533474054158,70.25207641696215,53.94212432515174,yes,29.10483750981018,-16.309952091810416,1
unknown,unknown,216.8958502985305,265.5637349506511,36.70549094893115,30.840636101551453,yes,48.66788465212062,-5.864854847379696,1
treatment,unknown,145.6259860444085,232.0933843563436,66.97897757235769,81.07709051,no,86.46739831193509,14.098112937642313,0
control,medium value,143.62356099900234,182.0710766287824,82.92671784340155,98.53187279278882,no,38.44751562978007,15.60515494938727,0
control,low value,168.6325356736874,205.0906587100669,51.84310443277931,73.87259310735006,yes,36.458123036379476,22.029488674570743,1
unknown,unknown,151.35217161706052,246.0980142482249,76.29710698246878,73.87259310735006,yes,94.74584263116438,-2.42451387511872,1
unknown,medium value,203.71699822858852,230.09354981264767,59.55855968994695,76.40875932801718,no,26.376551584059143,16.850199638070237,0
control,high value,193.37768013704172,243.30620837044827,59.833128406576215,95.50422037132982,yes,49.92852823340655,35.67109196475361,1
control,low value,147.348789,183.5338611110605,47.01854732453518,73.87259310735006,no,36.18507211106049,26.85404578281488,0
unknown,low value,129.76990688360232,163.51760722659867,36.83578625309699,73.87259310735006,no,33.74770034299635,37.036806854253065,0
control,unknown,121.8914838845936,150.45091521165176,61.22419169628439,65.58782994581675,no,28.559431327058164,4.363638249532357,0
control,medium value,261.4287564438114,315.1085703507874,79.42939130008932,73.87259310735006,yes,53.679813906975994,-5.556798192739265,1
treatment,high value,132.84307542367097,215.8496951240492,70.25207641696215,73.87259310735006,no,83.00661970037822,3.620516690387902,0
treatment,unknown,190.96207427176347,306.59759005400844,100.0,100.0,yes,115.63551578224497,0.0,1
control,high value,259.1726817625856,317.6642771987632,92.79995139880168,94.96572893,yes,58.49159543617759,2.165777531198316,1
control,high value,238.503233,298.1280148508053,70.25207641696215,100.0,unknown,59.624781850805306,29.747923583037846,0
treatment,high value,209.84092283365672,333.3701156845009,83.58598615894063,82.54623325480233,no,123.52919285084417,-1.0397529041382967,0
control,high value,154.9448763116569,181.2002913472284,67.72463992156082,71.02026023061747,no,26.255415035571474,3.2956203090566447,0
control,medium value,203.71699822858852,243.7668889196661,58.12963070830667,62.76084785331288,no,40.049890691077564,4.631217145006211,0
control,unknown,129.4208084514957,160.9745203,100.0,100.0,yes,31.553711848504292,0.0,1
control,medium value,160.61106123928147,203.0362996,70.34451169885935,64.46532160235662,no,42.42523836071854,-5.879190096502725,0
control,unknown,162.80115506579045,198.0743654648136,70.25207641696215,68.14878086309348,no,35.27321039902316,-2.1032955538686764,0
treatment,low value,158.61217373819008,265.6001125300609,56.58362491996602,56.39859321816485,no,106.98793879187085,-0.18503170180117223,0
control,medium value,140.6794821063272,173.8231791596914,52.08640157704397,73.11061920897633,no,33.14369705336418,21.02421763193236,0
control,medium value,89.05914591301166,125.62635486312264,71.22835579164469,67.34819152,no,36.56720895011098,-3.880164271644688,0
control,high value,273.73189442115176,332.2975444248567,81.02014033605847,76.71469443487136,yes,58.565650003704945,-4.305445901187113,1
treatment,medium value,235.1377184582052,384.6357138325401,75.26436517986929,84.96856856934122,yes,149.4979953743349,9.704203389471928,1
treatment,high value,249.06607239069768,390.6774544989341,70.25207641696215,86.53266059571938,yes,141.6113821082364,16.280584178757223,1
treatment,high value,222.7449138806116,362.61424480563016,93.98690957396484,100.0,yes,139.86933092501857,6.013090426035163,1
unknown,high value,220.49666854466253,354.94865846856584,64.63102430516969,88.74864604501023,yes,134.4519899239033,24.117621739840544,1
control,low value,140.58698402783838,174.28408074713408,52.92199886298178,73.87259310735006,no,33.6970967192957,20.950594244368276,0
treatment,high value,161.97701389337806,261.5115996221343,70.25207641696215,97.84716552576064,yes,99.53458572875627,27.59508910879849,1
control,medium value,260.86671541440217,325.80794120935883,73.13631012837567,56.62738662650431,unknown,64.94122579495667,-16.508923501871358,0
control,high value,292.6738412351676,354.5348558639064,81.10821023831473,92.23458655030582,no,61.861014628738815,11.126376311991095,0
treatment,high value,190.5882412986253,304.1494856227581,74.91354163509249,73.87259310735006,no,113.56124432413282,-1.0409485277424295,0
treatment,high value,188.95494366469768,324.60897620814853,83.60488456409134,100.0,no,135.65403254345085,16.395115435908664,0
treatment,low value,194.2053525459117,311.66837782001767,61.56970343541892,46.96799669781959,yes,117.46302527410597,-14.60170673759933,1
treatment,medium value,180.6428628754788,296.98582939244693,61.15659758202492,73.87259310735006,unknown,116.34296651696812,12.715995525325134,0
